event_id,timestamp,airline,flight_number,aircraft_model,aircraft_type,origin,destination,latitude,longitude,city,country,fatalities,injuries,damage,cause
EVT000326,2015-06-30T13:04:00,globalAir,GL489,Boeing 737,Jet,London,New York,20.97508,88.02272,Paris,UK,1,2,Major,Bird strike
EVT000327,2020-04-07T04:52:00,northernFlights,NO8806,Boeing 737,Jet,Sydney,Cairo,37.14438,-150.34551,Paris,China,0,0,Hull Loss,Unknown
EVT000328,2015-10-10T00:02:00,northernFlights,NO5421,Boeing 737,Jet,New York,London,-9.50026,-15.7329,Beijing,Brazil,0,0,Unknown,Unknown
EVT000329,2016-11-15T03:35:00,northernFlights,NO1844,Boeing 737,Jet,Sao Paulo,Paris,13.98816,-161.59897,New York,Canada,0,0,Hull Loss,Mid-air collision
EVT000330,2016-03-10T07:56:00,islandAir,IS4279,Boeing 747,Jet,New York,Berlin,-1.79524,-163.07731,Toronto,Germany,0,0,Unknown,Mid-air collision
EVT000331,2018-08-20T01:51:00,transContinental,TR9311,Airbus A330,Jet,Sydney,Sao Paulo,-7.7306,127.50906,Toronto,Egypt,0,0,Major,Pilot error
EVT000332,2018-01-28T06:22:00,islandAir,IS6433,Bombardier Q400,Turboprop,Toronto,Sao Paulo,7.49561,-142.8792,Mumbai,USA,0,0,Hull Loss,Engine failure
EVT000333,2018-10-24T02:06:00,islandAir,IS2999,Airbus A330,Jet,Paris,Mumbai,31.07804,126.35042,Beijing,India,0,0,Unknown,Mid-air collision
EVT000334,2015-10-13T02:17:00,transContinental,TR8120,Boeing 747,Jet,New York,Sydney,-8.29026,-37.27165,London,Brazil,0,0,Major,Unknown
EVT000335,2019-01-19T13:11:00,northernFlights,NO4723,Boeing 747,Jet,Sao Paulo,New York,30.00837,-95.90333,New York,Brazil,0,0,Minor,Mid-air collision
EVT000336,2016-06-12T00:05:00,northernFlights,NO4543,Embraer 190,Turboprop,Sydney,Beijing,59.24878,171.15379,Beijing,UK,0,0,Unknown,Bird strike
EVT000337,2019-11-04T14:43:00,aeroExpress,AE4640,Airbus A320,Jet,Berlin,Mumbai,-26.45104,-22.24058,Beijing,Egypt,0,0,Minor,Bird strike
EVT000338,2020-01-21T06:31:00,northernFlights,NO5928,Embraer 190,Turboprop,New York,Berlin,-14.7955,-167.96453,Mumbai,USA,0,2,Unknown,Unknown
EVT000339,2015-03-25T05:54:00,islandAir,IS2250,Airbus A330,Jet,Sao Paulo,Berlin,-53.81528,-42.90859,Toronto,USA,0,0,Unknown,Bird strike
EVT000340,2016-03-24T00:23:00,islandAir,IS858,Airbus A330,Jet,Paris,London,-35.04314,-106.14108,Sydney,Brazil,0,0,Major,Pilot error
EVT000341,2017-08-31T22:42:00,northernFlights,NO7921,Boeing 737,Jet,Sydney,London,-2.55998,-81.14368,New York,France,0,0,Major,Mid-air collision
EVT000342,2020-03-01T15:10:00,transContinental,TR8732,Airbus A320,Jet,Beijing,London,-14.51039,102.44857,Beijing,Brazil,1,0,Minor,Pilot error
EVT000343,2020-06-23T06:52:00,islandAir,IS2827,Embraer 190,Turboprop,Mumbai,Toronto,19.27804,58.16305,Berlin,Germany,0,0,Major,Weather
EVT000344,2017-01-28T13:53:00,globalAir,GL7571,Airbus A330,Jet,Paris,Toronto,-42.69941,-125.48092,London,France,0,0,Unknown,Mid-air collision
EVT000345,2020-10-05T09:14:00,aeroExpress,AE6801,Airbus A320,Jet,Toronto,Mumbai,15.76496,-97.72153,Beijing,Canada,0,0,Major,Weather
EVT000346,2019-01-30T16:56:00,aeroExpress,AE2322,Embraer 190,Turboprop,Sao Paulo,Mumbai,15.05724,-131.49309,Paris,Canada,0,0,Major,Engine failure
EVT000347,2019-02-02T09:38:00,skyWays,SK8770,Embraer 190,Turboprop,Beijing,Cairo,16.98356,32.35017,Paris,UK,0,0,Unknown,Weather
EVT000348,2015-09-09T20:56:00,aeroExpress,AE470,Airbus A330,Jet,Sao Paulo,Berlin,-18.34911,2.23835,Mumbai,Germany,0,0,Minor,Weather
EVT000349,2020-03-08T17:16:00,skyWays,SK7079,Airbus A330,Jet,Beijing,Cairo,10.68312,-74.12939,London,India,0,0,Unknown,Weather
EVT000350,2019-10-08T10:27:00,transContinental,TR2828,Embraer 190,Turboprop,Cairo,Berlin,49.82356,17.60212,Mumbai,Egypt,0,0,Unknown,Unknown
EVT000351,2015-02-10T17:13:00,transContinental,TR1543,Bombardier Q400,Turboprop,Beijing,London,42.35732,-98.73037,Mumbai,China,0,0,Hull Loss,Bird strike
EVT000352,2017-10-19T04:56:00,aeroExpress,AE4056,Boeing 737,Jet,Toronto,Mumbai,-29.25501,107.70893,Paris,Brazil,0,0,Unknown,Mid-air collision
EVT000353,2019-07-21T06:05:00,transContinental,TR6475,Airbus A330,Jet,London,Toronto,14.54844,70.81722,Toronto,UK,0,0,Unknown,Runway excursion
EVT000354,2020-11-05T03:34:00,islandAir,IS7915,Boeing 737,Jet,Sydney,Paris,50.48133,104.41572,Sydney,Australia,0,0,Major,Unknown
EVT000355,2016-09-01T05:00:00,northernFlights,NO2354,Boeing 747,Jet,Toronto,Berlin,53.35696,149.89492,Beijing,Canada,0,0,Hull Loss,Runway excursion
EVT000356,2017-11-05T05:43:00,globalAir,GL4162,Boeing 737,Jet,Cairo,Berlin,-27.03102,13.10345,Toronto,Australia,0,0,Minor,Unknown
EVT000357,2017-07-28T23:36:00,skyWays,SK9119,Airbus A330,Jet,Sydney,London,-3.34513,36.29123,Sao Paulo,UK,0,0,Unknown,Engine failure
EVT000358,2017-07-26T21:38:00,islandAir,IS7633,Boeing 747,Jet,New York,Cairo,-52.39422,109.45343,Paris,Egypt,0,0,Unknown,Bird strike
EVT000359,2016-01-29T14:33:00,islandAir,IS563,Boeing 747,Jet,Toronto,Sao Paulo,51.68001,-78.65988,Paris,Australia,2,1,Unknown,Pilot error
EVT000360,2019-04-23T13:32:00,northernFlights,NO2670,Airbus A320,Jet,Paris,Sydney,-0.04272,95.67658,Toronto,China,0,0,Unknown,Bird strike
EVT000361,2016-05-05T23:04:00,islandAir,IS1563,Embraer 190,Turboprop,Sydney,New York,-18.50147,31.01837,London,Brazil,0,0,Minor,Bird strike
EVT000362,2020-02-16T18:20:00,islandAir,IS8392,Embraer 190,Turboprop,Toronto,Beijing,-22.69125,131.4295,Beijing,China,0,0,Unknown,Runway excursion
EVT000363,2015-12-30T01:35:00,skyWays,SK1008,Airbus A320,Jet,Berlin,Cairo,-37.81001,-24.35179,Toronto,China,4,1,Hull Loss,Pilot error
EVT000364,2018-05-03T23:44:00,transContinental,TR9788,Embraer 190,Turboprop,Paris,London,14.91053,-25.05498,Sydney,Canada,0,0,Major,Mid-air collision
EVT000365,2018-05-30T14:31:00,aeroExpress,AE4762,Embraer 190,Turboprop,Cairo,Toronto,3.54316,58.72866,Berlin,Brazil,0,0,Unknown,Runway excursion
EVT000366,2015-12-09T04:14:00,transContinental,TR9343,Boeing 747,Jet,Paris,Berlin,36.24329,-167.09738,Cairo,India,0,0,Major,Engine failure
EVT000367,2016-02-09T09:48:00,northernFlights,NO8792,Boeing 747,Jet,Mumbai,Cairo,-7.75441,76.70865,Paris,UK,0,0,Major,Weather
EVT000368,2016-01-24T12:06:00,islandAir,IS5965,Boeing 747,Jet,London,Sao Paulo,-14.70892,-141.32783,Cairo,Egypt,0,0,Hull Loss,Engine failure
EVT000369,2017-03-05T13:05:00,northernFlights,NO1242,Bombardier Q400,Turboprop,Sao Paulo,London,34.39832,144.11627,Cairo,Brazil,0,0,Major,Bird strike
EVT000370,2016-06-01T14:25:00,aeroExpress,AE7766,Airbus A330,Jet,Cairo,London,32.65315,79.06649,Beijing,Australia,0,0,Minor,Unknown
EVT000371,2018-06-14T01:11:00,skyWays,SK8549,Airbus A330,Jet,Sao Paulo,Beijing,2.64427,-12.39356,Cairo,USA,0,0,Minor,Bird strike
EVT000372,2016-07-18T13:56:00,northernFlights,NO8050,Embraer 190,Turboprop,Toronto,Beijing,-5.49837,-39.45366,Mumbai,Germany,0,0,Minor,Mid-air collision
EVT000373,2019-11-15T03:14:00,aeroExpress,AE5701,Airbus A320,Jet,Berlin,London,-56.80405,-6.01968,Beijing,Germany,0,0,Hull Loss,Pilot error
EVT000374,2017-12-18T11:22:00,islandAir,IS5898,Airbus A330,Jet,Berlin,New York,-29.78388,-54.30929,Toronto,UK,0,0,Major,Runway excursion
EVT000375,2018-04-05T01:07:00,aeroExpress,AE9431,Bombardier Q400,Turboprop,Paris,London,-55.9692,165.32402,London,Canada,0,0,Unknown,Runway excursion
EVT000376,2018-03-02T18:10:00,transContinental,TR2065,Airbus A330,Jet,Berlin,New York,5.43489,-113.23222,Paris,Egypt,0,0,Minor,Unknown
EVT000377,2017-08-12T12:43:00,globalAir,GL2551,Airbus A330,Jet,Berlin,Paris,10.63235,-139.57319,Cairo,UK,1,1,Unknown,Bird strike
EVT000378,2019-01-22T19:42:00,aeroExpress,AE2730,Boeing 747,Jet,Mumbai,Berlin,-49.62094,-89.20073,Beijing,Egypt,0,0,Major,Runway excursion
EVT000379,2018-01-18T19:03:00,globalAir,GL7779,Airbus A320,Jet,Berlin,Mumbai,-58.42238,-15.95107,Cairo,Australia,0,0,Major,Weather
EVT000380,2019-09-22T11:50:00,transContinental,TR6279,Bombardier Q400,Turboprop,New York,Toronto,-56.88053,-8.76959,New York,UK,0,0,Minor,Runway excursion
EVT000381,2017-08-22T22:09:00,skyWays,SK3412,Airbus A320,Jet,Cairo,Mumbai,57.74412,29.86759,Berlin,Egypt,0,0,Unknown,Weather
EVT000382,2020-06-16T22:38:00,islandAir,IS2428,Boeing 747,Jet,Sao Paulo,Toronto,-3.89264,-11.27095,Toronto,China,0,0,Minor,Runway excursion
EVT000383,2020-07-12T00:24:00,islandAir,IS3315,Boeing 747,Jet,New York,Cairo,-36.51317,-86.71846,Sydney,Australia,0,0,Hull Loss,Pilot error
EVT000384,2019-03-08T12:36:00,islandAir,IS4944,Bombardier Q400,Turboprop,Paris,Sao Paulo,-52.34445,116.23891,Sao Paulo,Australia,2,1,Minor,Runway excursion
EVT000385,2017-05-15T01:07:00,aeroExpress,AE5693,Bombardier Q400,Turboprop,Beijing,New York,36.69576,-28.43107,Mumbai,Egypt,0,0,Minor,Engine failure
EVT000386,2017-09-27T02:26:00,aeroExpress,AE236,Airbus A320,Jet,Berlin,Cairo,-29.31309,-99.42797,Sao Paulo,France,0,0,Unknown,Pilot error
EVT000387,2015-02-27T04:44:00,globalAir,GL8789,Airbus A320,Jet,Mumbai,Sydney,44.44393,-7.1644,Toronto,China,0,0,Hull Loss,Runway excursion
EVT000388,2016-06-21T11:02:00,transContinental,TR7350,Bombardier Q400,Turboprop,Cairo,Sao Paulo,52.98058,-146.38103,Mumbai,China,0,0,Minor,Weather
EVT000389,2015-08-12T06:02:00,globalAir,GL7382,Boeing 737,Jet,Mumbai,Beijing,30.52887,10.64254,Beijing,Brazil,0,0,Major,Weather
EVT000390,2017-03-22T11:43:00,aeroExpress,AE1109,Airbus A320,Jet,Berlin,Beijing,46.34682,127.71076,Mumbai,Egypt,0,0,Minor,Weather
EVT000391,2018-03-11T02:36:00,transContinental,TR9345,Airbus A330,Jet,New York,Berlin,46.31315,22.72918,Mumbai,UK,0,0,Major,Unknown
EVT000392,2015-02-08T07:54:00,islandAir,IS1104,Boeing 747,Jet,Cairo,Beijing,-6.50995,-167.38201,Toronto,Canada,0,0,Minor,Weather
EVT000393,2018-03-18T05:59:00,islandAir,IS4053,Embraer 190,Turboprop,Paris,London,14.59275,-57.27898,Toronto,USA,0,0,Hull Loss,Weather
EVT000394,2015-07-23T01:54:00,transContinental,TR7324,Airbus A330,Jet,New York,Beijing,-53.54047,169.63866,Paris,China,0,0,Major,Unknown
EVT000395,2015-03-05T09:57:00,aeroExpress,AE1677,Airbus A320,Jet,Paris,Cairo,40.32718,5.23198,London,China,0,0,Major,Bird strike
EVT000396,2018-03-19T13:31:00,aeroExpress,AE4009,Airbus A320,Jet,New York,Sydney,33.34725,-32.77358,Cairo,China,0,0,Unknown,Weather
EVT000397,2017-10-11T18:37:00,transContinental,TR1631,Airbus A320,Jet,Beijing,Sao Paulo,52.82351,-167.64344,Mumbai,Germany,0,0,Minor,Bird strike
EVT000398,2015-02-27T14:25:00,aeroExpress,AE5826,Boeing 747,Jet,Sydney,Cairo,-41.53179,-7.51191,Sao Paulo,Egypt,0,0,Unknown,Unknown
EVT000399,2016-11-10T13:17:00,aeroExpress,AE7315,Boeing 747,Jet,New York,Toronto,-19.41264,-113.14808,New York,Brazil,0,0,Major,Pilot error
EVT000400,2016-12-02T10:34:00,islandAir,IS9413,Airbus A320,Jet,Paris,Sao Paulo,-14.77162,-149.48385,Sao Paulo,France,0,0,Unknown,Mid-air collision
EVT000401,2017-06-08T20:27:00,transContinental,TR7367,Bombardier Q400,Turboprop,Mumbai,New York,26.61344,141.96333,Berlin,Germany,4,1,Unknown,Unknown
EVT000402,2019-06-02T23:41:00,globalAir,GL6433,Bombardier Q400,Turboprop,Berlin,New York,-18.67424,64.16775,Cairo,France,0,0,Unknown,Pilot error
EVT000403,2015-10-05T21:19:00,aeroExpress,AE658,Bombardier Q400,Turboprop,Beijing,Mumbai,27.09758,-23.6696,Berlin,China,0,0,Unknown,Bird strike
EVT000404,2015-08-13T17:57:00,aeroExpress,AE6141,Boeing 737,Jet,Mumbai,Beijing,-30.82088,-31.25581,Berlin,USA,4,0,Minor,Unknown
EVT000405,2019-04-01T00:45:00,islandAir,IS4443,Boeing 737,Jet,Sydney,Berlin,33.2491,-125.45762,Sydney,India,0,0,Hull Loss,Runway excursion
EVT000406,2015-01-09T00:44:00,skyWays,SK2259,Airbus A320,Jet,New York,Paris,-6.31559,-120.25387,Berlin,India,0,0,Minor,Pilot error
EVT000407,2018-01-11T11:36:00,northernFlights,NO5052,Boeing 737,Jet,Paris,Mumbai,45.81036,-81.26663,New York,UK,0,0,Major,Pilot error
EVT000408,2017-05-28T04:43:00,northernFlights,NO6096,Bombardier Q400,Turboprop,Sydney,New York,24.62031,135.09324,Berlin,France,1,2,Major,Engine failure
EVT000409,2019-05-27T18:30:00,globalAir,GL8503,Bombardier Q400,Turboprop,Sydney,Paris,29.32098,39.31187,Beijing,Brazil,0,0,Unknown,Unknown
EVT000410,2017-10-08T11:04:00,globalAir,GL6851,Embraer 190,Turboprop,Cairo,Paris,-39.11014,108.72207,Toronto,India,0,0,Hull Loss,Runway excursion
EVT000411,2017-10-22T13:26:00,islandAir,IS585,Airbus A330,Jet,Mumbai,Toronto,-34.31412,54.41394,Paris,Germany,0,0,Unknown,Mid-air collision
EVT000412,2018-08-27T14:35:00,transContinental,TR9649,Embraer 190,Turboprop,Sao Paulo,Cairo,-46.04584,99.61842,Sao Paulo,China,0,0,Minor,Mid-air collision
EVT000413,2020-11-27T15:12:00,aeroExpress,AE4390,Boeing 747,Jet,Sao Paulo,Beijing,-37.04919,-154.98776,Mumbai,UK,0,0,Major,Bird strike
EVT000414,2018-12-03T23:35:00,islandAir,IS812,Embraer 190,Turboprop,Cairo,Sao Paulo,-51.2552,12.39541,Mumbai,China,0,0,Major,Engine failure
EVT000415,2015-08-02T11:38:00,globalAir,GL7718,Bombardier Q400,Turboprop,Beijing,Cairo,38.33276,-58.93518,Mumbai,Germany,0,0,Unknown,Pilot error
EVT000416,2018-10-03T15:14:00,islandAir,IS7152,Airbus A330,Jet,Sydney,Mumbai,51.1881,163.71338,Beijing,Brazil,4,3,Minor,Mid-air collision
EVT000417,2017-09-07T09:52:00,transContinental,TR1687,Airbus A330,Jet,London,New York,52.35341,63.13049,Cairo,India,0,0,Minor,Engine failure
EVT000418,2015-09-06T21:10:00,skyWays,SK5832,Embraer 190,Turboprop,London,Berlin,32.41837,176.20153,London,UK,0,0,Unknown,Runway excursion
EVT000419,2017-04-05T17:12:00,transContinental,TR3020,Bombardier Q400,Turboprop,Beijing,Sydney,54.70218,-89.04479,Cairo,Canada,0,0,Minor,Engine failure
EVT000420,2019-10-07T00:02:00,islandAir,IS6410,Boeing 747,Jet,Beijing,London,7.00018,-152.78709,New York,Germany,0,0,Minor,Pilot error
EVT000421,2016-07-09T23:06:00,aeroExpress,AE3045,Embraer 190,Turboprop,Mumbai,Cairo,34.35538,-115.37005,Beijing,China,0,0,Major,Weather
EVT000422,2019-05-13T14:08:00,globalAir,GL6438,Airbus A320,Jet,Paris,New York,11.79453,30.82401,London,France,0,0,Major,Unknown
EVT000423,2019-06-19T23:45:00,northernFlights,NO240,Boeing 737,Jet,London,Sao Paulo,-16.53681,-61.52942,Cairo,USA,1,2,Hull Loss,Bird strike
EVT000424,2015-01-04T22:59:00,northernFlights,NO5880,Airbus A320,Jet,Berlin,New York,44.73514,-67.77788,Mumbai,Australia,0,0,Major,Pilot error
EVT000425,2015-10-12T01:19:00,northernFlights,NO7907,Airbus A330,Jet,Berlin,Toronto,-39.51023,-162.16612,New York,India,0,0,Hull Loss,Unknown
EVT000426,2015-08-06T16:51:00,aeroExpress,AE1384,Boeing 747,Jet,London,Paris,-48.74349,148.49962,Beijing,UK,0,0,Major,Bird strike
EVT000427,2019-09-04T22:19:00,transContinental,TR3391,Bombardier Q400,Turboprop,Paris,Toronto,-43.61522,-17.72149,New York,Australia,0,0,Major,Weather
EVT000428,2015-03-29T12:22:00,northernFlights,NO8849,Boeing 737,Jet,New York,London,-57.90075,-155.50067,Paris,France,0,0,Unknown,Engine failure
EVT000429,2019-09-28T19:17:00,skyWays,SK311,Airbus A320,Jet,Cairo,London,26.84024,41.40703,Mumbai,USA,0,0,Major,Runway excursion
EVT000430,2017-07-23T13:56:00,skyWays,SK2888,Airbus A320,Jet,Sao Paulo,Sydney,48.55876,116.73407,Sydney,Germany,0,0,Major,Runway excursion
EVT000431,2017-06-29T23:15:00,northernFlights,NO6108,Airbus A320,Jet,Cairo,London,23.41915,3.22976,Berlin,Canada,2,1,Minor,Engine failure
EVT000432,2018-02-18T06:40:00,aeroExpress,AE4797,Bombardier Q400,Turboprop,Cairo,Paris,9.57753,-20.21117,Paris,UK,0,0,Hull Loss,Mid-air collision
EVT000433,2017-03-19T18:39:00,northernFlights,NO4974,Airbus A330,Jet,Mumbai,London,-55.9979,-68.04792,Berlin,Egypt,0,0,Unknown,Runway excursion
EVT000434,2020-12-26T15:05:00,transContinental,TR7143,Boeing 737,Jet,Paris,Toronto,35.55814,-7.29797,Beijing,India,0,0,Hull Loss,Pilot error
EVT000435,2019-01-16T11:48:00,transContinental,TR5831,Airbus A320,Jet,New York,Mumbai,26.44307,118.25882,Mumbai,Brazil,0,1,Major,Bird strike
EVT000436,2019-09-23T04:37:00,transContinental,TR2754,Embraer 190,Turboprop,New York,Sao Paulo,37.67437,-39.0114,Sydney,France,0,0,Major,Weather
EVT000437,2020-02-12T02:51:00,northernFlights,NO1387,Boeing 747,Jet,London,New York,-34.75133,90.77261,Berlin,France,0,0,Minor,Engine failure
EVT000438,2020-09-03T00:04:00,aeroExpress,AE3601,Embraer 190,Turboprop,Mumbai,Paris,-56.24352,-144.58345,Cairo,India,0,0,Major,Mid-air collision
EVT000439,2017-09-20T20:47:00,aeroExpress,AE2631,Boeing 747,Jet,Mumbai,Sao Paulo,-26.56042,89.30399,Paris,Egypt,0,2,Minor,Mid-air collision
EVT000440,2018-01-14T08:08:00,globalAir,GL590,Bombardier Q400,Turboprop,Berlin,New York,53.68093,82.7876,Beijing,Germany,0,0,Hull Loss,Engine failure
EVT000441,2018-10-17T18:46:00,transContinental,TR6154,Airbus A320,Jet,Paris,Berlin,-21.36391,-18.839,Mumbai,UK,0,0,Unknown,Bird strike
EVT000442,2019-01-13T01:21:00,islandAir,IS9359,Embraer 190,Turboprop,Cairo,New York,-17.7237,9.37737,Toronto,China,0,0,Minor,Runway excursion
EVT000443,2018-06-18T21:02:00,islandAir,IS2381,Boeing 737,Jet,Sao Paulo,New York,-36.723,164.64904,Cairo,China,0,0,Minor,Engine failure
EVT000444,2018-11-07T09:05:00,transContinental,TR1923,Bombardier Q400,Turboprop,Mumbai,Cairo,13.48488,-0.54695,London,USA,0,0,Minor,Pilot error
EVT000445,2018-05-17T16:22:00,aeroExpress,AE3092,Embraer 190,Turboprop,Sao Paulo,New York,39.27321,81.57814,Sao Paulo,UK,0,1,Unknown,Pilot error
EVT000446,2017-08-17T08:17:00,aeroExpress,AE5609,Boeing 747,Jet,Paris,Beijing,-7.99331,-135.27688,Toronto,Germany,0,0,Minor,Pilot error
EVT000447,2015-04-04T04:11:00,aeroExpress,AE7922,Boeing 737,Jet,Mumbai,London,-23.49578,130.7904,Beijing,Australia,2,2,Minor,Mid-air collision
EVT000448,2015-08-07T19:32:00,northernFlights,NO5329,Boeing 737,Jet,Berlin,Toronto,18.09176,-157.81769,Sydney,Egypt,0,0,Unknown,Bird strike
EVT000449,2019-01-20T13:33:00,aeroExpress,AE7064,Airbus A330,Jet,Mumbai,Paris,-52.45799,-13.68884,Sao Paulo,France,0,0,Minor,Bird strike
EVT000450,2020-05-09T01:44:00,skyWays,SK1367,Boeing 737,Jet,Cairo,Sao Paulo,17.2805,152.76524,Sydney,Egypt,0,0,Major,Bird strike
EVT000451,2020-10-25T13:16:00,aeroExpress,AE7559,Airbus A320,Jet,Sydney,Sao Paulo,-48.1344,-118.27574,Beijing,Germany,0,0,Unknown,Mid-air collision
EVT000452,2018-04-26T19:54:00,skyWays,SK4244,Bombardier Q400,Turboprop,Sao Paulo,Paris,-39.05687,116.86939,Paris,India,0,0,Hull Loss,Mid-air collision
EVT000453,2019-01-23T21:32:00,skyWays,SK9394,Boeing 737,Jet,Sao Paulo,Berlin,11.9566,113.24188,Sao Paulo,USA,0,0,Unknown,Bird strike
EVT000454,2016-11-09T22:58:00,skyWays,SK3143,Bombardier Q400,Turboprop,Berlin,Mumbai,15.44496,105.75141,Sao Paulo,India,0,0,Minor,Pilot error
EVT000455,2016-12-03T05:15:00,transContinental,TR1948,Boeing 737,Jet,Mumbai,Sao Paulo,22.92974,3.67562,Sao Paulo,Canada,3,2,Major,Pilot error
EVT000456,2015-05-11T07:26:00,aeroExpress,AE6446,Airbus A320,Jet,Paris,Cairo,4.34798,-14.24286,Beijing,France,0,0,Major,Bird strike
EVT000457,2015-12-26T02:04:00,islandAir,IS9853,Boeing 737,Jet,Sydney,Sao Paulo,-57.66438,48.95283,Toronto,Germany,0,0,Minor,Unknown
EVT000458,2019-05-28T04:28:00,northernFlights,NO2166,Boeing 747,Jet,Sao Paulo,London,1.70689,-9.0863,Sao Paulo,Brazil,2,1,Major,Unknown
EVT000459,2020-12-25T01:31:00,islandAir,IS6733,Boeing 747,Jet,Sao Paulo,Cairo,-47.54384,-53.29152,London,Canada,0,0,Hull Loss,Mid-air collision
EVT000460,2017-10-11T11:50:00,aeroExpress,AE1222,Airbus A320,Jet,Paris,London,-44.5969,4.57678,Berlin,China,0,0,Major,Unknown
EVT000461,2017-02-09T18:12:00,skyWays,SK6394,Bombardier Q400,Turboprop,Sydney,Toronto,-27.89544,65.04376,Cairo,Brazil,0,0,Unknown,Unknown
EVT000462,2016-01-04T08:17:00,transContinental,TR6399,Boeing 737,Jet,Mumbai,Sydney,40.75203,168.72834,Berlin,Australia,2,1,Major,Runway excursion
EVT000463,2017-07-26T10:42:00,skyWays,SK5331,Bombardier Q400,Turboprop,Berlin,London,-18.89656,68.99843,Paris,Canada,4,1,Major,Pilot error
EVT000464,2019-02-10T17:53:00,northernFlights,NO9673,Bombardier Q400,Turboprop,Sydney,Berlin,-43.94227,-171.59753,Beijing,France,4,1,Unknown,Runway excursion
EVT000465,2015-01-16T15:06:00,globalAir,GL1144,Bombardier Q400,Turboprop,New York,Sao Paulo,14.0673,72.01634,Berlin,Germany,0,1,Unknown,Bird strike
EVT000466,2020-07-24T20:22:00,transContinental,TR9398,Airbus A320,Jet,Sydney,New York,-13.10508,-108.44037,Beijing,China,0,0,Hull Loss,Bird strike
EVT000467,2016-03-24T23:44:00,globalAir,GL632,Bombardier Q400,Turboprop,Sao Paulo,Toronto,37.31259,-37.89058,Beijing,Egypt,0,0,Minor,Engine failure
EVT000468,2015-10-15T23:20:00,aeroExpress,AE8520,Embraer 190,Turboprop,Berlin,Mumbai,-0.19376,62.12814,London,India,0,0,Hull Loss,Weather
EVT000469,2020-02-29T23:22:00,islandAir,IS7254,Embraer 190,Turboprop,Toronto,New York,-6.12446,160.47997,New York,China,0,0,Major,Bird strike
EVT000470,2016-11-26T01:37:00,aeroExpress,AE1364,Airbus A320,Jet,Mumbai,Berlin,11.8992,-54.72722,Beijing,Australia,0,0,Major,Mid-air collision
EVT000471,2018-11-30T01:19:00,transContinental,TR2416,Embraer 190,Turboprop,Berlin,Sydney,21.51853,-125.9307,Sao Paulo,Canada,0,0,Major,Runway excursion
EVT000472,2015-10-10T15:57:00,northernFlights,NO2232,Airbus A320,Jet,Paris,Beijing,-50.94544,89.2804,Beijing,India,3,0,Hull Loss,Bird strike
EVT000473,2019-06-23T12:36:00,transContinental,TR2588,Airbus A320,Jet,Beijing,Mumbai,-32.08203,119.72066,Paris,Canada,1,0,Hull Loss,Mid-air collision
EVT000474,2016-12-09T02:38:00,skyWays,SK9273,Airbus A320,Jet,London,Sao Paulo,-56.2582,-104.58101,New York,Brazil,0,0,Unknown,Mid-air collision
EVT000475,2018-04-17T03:35:00,transContinental,TR9297,Boeing 747,Jet,Cairo,Sydney,-38.28162,-139.58349,Sydney,Egypt,4,2,Minor,Mid-air collision
EVT000476,2016-08-09T04:51:00,skyWays,SK1173,Boeing 747,Jet,Paris,Sao Paulo,-8.52108,106.00561,Berlin,France,0,0,Minor,Mid-air collision
EVT000477,2020-08-18T04:53:00,aeroExpress,AE9789,Airbus A330,Jet,New York,Beijing,41.88032,173.11436,Sao Paulo,Brazil,1,0,Hull Loss,Runway excursion
EVT000478,2019-02-17T21:36:00,skyWays,SK1718,Boeing 747,Jet,Cairo,New York,-0.17152,-177.7724,Paris,Australia,0,0,Unknown,Engine failure
EVT000479,2017-11-24T01:09:00,northernFlights,NO7504,Boeing 737,Jet,Toronto,Cairo,-20.96414,-108.75215,Sydney,China,0,0,Hull Loss,Engine failure
EVT000480,2018-06-09T00:22:00,aeroExpress,AE7420,Boeing 747,Jet,Sydney,Paris,12.44998,73.65486,London,Germany,0,0,Unknown,Pilot error
EVT000481,2016-05-11T08:19:00,globalAir,GL6040,Boeing 747,Jet,Cairo,Toronto,-6.98216,131.54307,New York,USA,2,3,Minor,Weather
EVT000482,2020-06-28T07:22:00,transContinental,TR2884,Bombardier Q400,Turboprop,Sao Paulo,London,57.71163,23.64048,Cairo,Australia,0,0,Major,Unknown
EVT000483,2017-01-09T03:49:00,transContinental,TR5208,Boeing 747,Jet,Toronto,Berlin,-4.86241,5.74184,Sydney,China,0,0,Unknown,Engine failure
EVT000484,2015-04-17T01:59:00,northernFlights,NO3429,Boeing 737,Jet,Sydney,Beijing,51.2859,123.08258,Berlin,UK,0,0,Hull Loss,Pilot error
EVT000485,2019-02-02T19:14:00,northernFlights,NO9274,Bombardier Q400,Turboprop,Toronto,Sydney,54.04898,19.75256,New York,UK,0,0,Minor,Bird strike
EVT000486,2019-10-19T16:00:00,globalAir,GL4438,Bombardier Q400,Turboprop,Beijing,Mumbai,1.06351,6.20159,Cairo,UK,4,0,Major,Mid-air collision
EVT000487,2018-12-25T14:57:00,skyWays,SK6304,Boeing 737,Jet,Sydney,Mumbai,-39.76986,-88.82608,Toronto,USA,0,0,Hull Loss,Unknown
EVT000488,2017-05-26T01:23:00,transContinental,TR3393,Airbus A320,Jet,New York,Berlin,14.7151,-94.62568,London,Canada,2,2,Major,Runway excursion
